year_date,year,team,city,player_name,postseason,games_played,minutes_played,points_per_game,def_points_per_game,point_difference,field_goal_made,field_goal_attempted,field_goal_percentage,def_field_goal_percentage,two_points_made,two_points_attempted,two_points_percentage,three_points_made,three_points_attempted,three_points_percentage,def_three_points_percentage,free_throws_made,free_throws_attempted,free_throws_percentage,offensive_rebounds,defensive_rebounds,total_rebounds,offensive_rebounds_percentage,defensive_rebounds_percentage,total_rebounds_percentage,assists,steals,blocks,turnovers,def_turnovers,fouls
1987-02-01T08:00:00.000Z,1987,Pistons,Detroit,Isiah Thomas,false,81,37.2,20.6,0,0,7.7,16.7,46.3,0,7.5,15.5,48.4,0.2,1.2,19.4,0,4.9,6.4,76.8,1,2.9,3.9,0,0,0,10,1.9,0.2,4.2,0,3.1
1987-02-01T08:00:00.000Z,1987,Kings,Sacramento,Reggie Theus,false,79,36.4,20.3,0,0,7.3,15.5,47.2,0,7.1,14.5,48.9,0.2,1,21.8,0,5.4,6.3,86.7,1.1,2.3,3.4,0,0,0,8.8,1,0.2,3.7,0,2.6
1987-02-01T08:00:00.000Z,1987,Bucks,Milwaukee,Ricky Pierce,false,79,31.7,19.5,0,0,7.3,13.6,53.4,0,7.2,13.3,54.5,0,0.4,10.7,0,4.9,5.6,88,1.5,1.9,3.4,0,0,0,1.8,0.8,0.3,1.5,0,2.8
1987-02-01T08:00:00.000Z,1987,Lakers,Los Angeles,James Worthy,false,82,34.4,19.4,0,0,7.9,14.7,53.9,0,7.9,14.6,54.5,0,0.2,0,0,3.6,4.7,75.1,1.9,3.8,5.7,0,0,0,2.8,1.3,1,2,0,2.5
1987-02-01T08:00:00.000Z,1987,Knicks,New York,Gerald Wilkins,false,80,34.5,19.1,0,0,7.9,16.3,48.6,0,7.6,15.4,49.4,0.3,0.9,35.1,0,2.9,4.2,70.1,1.5,2.2,3.7,0,0,0,4.4,1.1,0.2,2.7,0,2.1
1987-02-01T08:00:00.000Z,1987,Kings,Sacramento,Otis Thorpe,false,82,36,18.9,0,0,6.9,12.8,54,0,6.9,12.8,54.2,0,0,0,0,5,6.6,76.1,3.2,6.8,10,0,0,0,2.5,0.6,0.7,2.3,0,3.6
1987-02-01T08:00:00.000Z,1987,Nuggets,Denver,Lafayette Lever,false,82,37.2,18.9,0,0,7.8,16.7,46.9,0,7.6,15.6,48.6,0.3,1.1,23.9,0,3,3.8,78.2,2.6,6.3,8.9,0,0,0,8,2.5,0.4,2,0,2.7
1987-02-01T08:00:00.000Z,1987,Pacers,Indianapolis,Chuck Person,false,82,36,18.8,0,0,7.7,16.6,46.8,0,7.1,14.9,48,0.6,1.7,35.5,0,2.7,3.6,74.7,2,6.2,8.3,0,0,0,3.6,1.1,0.2,2.6,0,3.8
1987-02-01T08:00:00.000Z,1987,Warriors,Oakland,Sleepy Floyd,false,82,37.4,18.8,0,0,6.1,12.6,48.8,0,5.2,10.2,51.2,0.9,2.3,38.4,0,5.6,6.5,86,0.7,2.6,3.3,0,0,0,10.3,1.8,0.2,3.4,0,2.4
1987-02-01T08:00:00.000Z,1987,Warriors,Oakland,Purvis Short,false,34,27.9,18.3,0,0,7.1,14.7,47.9,0,6.9,14.2,48.8,0.1,0.5,23.5,0,4,4.7,85.6,1.6,2.4,4,0,0,0,2.5,1.3,0.2,2,0,3
1987-02-01T08:00:00.000Z,1987,Nets,Brooklyn,Buck Williams,false,82,36.3,18,0,0,6.4,11.4,55.7,0,6.4,11.4,55.7,0,0,0,0,5.2,7.2,73.1,3.9,8.5,12.5,0,0,0,1.6,1,1.1,3.4,0,3.8
1987-02-01T08:00:00.000Z,1987,Spurs,San Antonio,Alvin Robertson,false,81,33.3,17.7,0,0,7.3,15.6,46.6,0,7.1,15,47.4,0.2,0.6,27.1,0,3,4,75.3,2.3,2.9,5.2,0,0,0,5.2,3.2,0.4,3,0,3.3
1987-02-01T08:00:00.000Z,1987,Celtics,Boston,Robert Parish,false,80,37.4,17.5,0,0,7.4,13.2,55.6,0,7.4,13.2,55.7,0,0,0,0,2.8,3.9,73.5,3.2,7.5,10.6,0,0,0,2.2,0.8,1.8,2.4,0,3.3
1987-02-01T08:00:00.000Z,1987,Bucks,Milwaukee,John Lucas,false,43,31.6,17.5,0,0,6.6,14.5,45.7,0,5.6,11.6,48,1.1,2.9,36.5,0,3.2,4,78.7,0.7,2.2,2.9,0,0,0,6.7,1.7,0.1,2.1,0,1.9
1987-02-01T08:00:00.000Z,1987,Knicks,New York,Bill Cartwright,false,58,34.3,17.5,0,0,5.8,10.9,53.1,0,5.8,10.9,53.1,0,0,0,0,6,7.6,79,2.3,5.4,7.7,0,0,0,1.7,0.7,0.4,2.2,0,3.2
1987-02-01T08:00:00.000Z,1987,Lakers,Los Angeles,Kareem Abdul-Jabbar,false,78,31.3,17.5,0,0,7.2,12.7,56.4,0,7.2,12.7,56.5,0,0,33.3,0,3.1,4.4,71.4,1.9,4.8,6.7,0,0,0,2.6,0.6,1.2,2.4,0,3.1
1987-02-01T08:00:00.000Z,1987,Clippers,Los Angeles,Mike Woodson,false,74,28.7,17.1,0,0,6.7,15.3,43.7,0,6.2,13.6,45.7,0.5,1.7,27.6,0,3.2,3.9,82.8,0.9,1.3,2.2,0,0,0,2.6,1.4,0.2,2.3,0,2.7
1987-02-01T08:00:00.000Z,1987,Lakers,Los Angeles,Byron Scott,false,82,33.3,17,0,0,6.8,13.8,48.9,0,6,12,49.6,0.8,1.8,43.6,0,2.7,3.1,89.2,0.8,2.7,3.5,0,0,0,3.4,1.5,0.2,1.8,0,2
1987-02-01T08:00:00.000Z,1987,Trailblazers,Portland,Steve Johnson,false,79,29.7,16.8,0,0,6.3,11.3,55.6,0,6.3,11.3,55.6,0,0,0,0,4.3,6.2,69.8,2.5,4.7,7.2,0,0,0,2,0.6,1,3.5,0,4.3
1987-02-01T08:00:00.000Z,1987,76ers,Philadelphia,Julius Erving,false,60,32,16.8,0,0,6.7,14.2,47.1,0,6.4,13.3,48.4,0.2,0.9,26.4,0,3.2,3.9,81.3,1.9,2.5,4.4,0,0,0,3.2,1.3,1.6,2.6,0,2.3
1987-02-01T08:00:00.000Z,1987,Kings,Sacramento,Derek Smith,false,52,31.9,16.6,0,0,6.5,14.6,44.6,0,6.3,13.9,45.4,0.2,0.6,27.3,0,3.4,4.4,78.1,1.2,2.3,3.5,0,0,0,3.9,0.9,0.4,2.4,0,3.5
1987-02-01T08:00:00.000Z,1987,Clippers,Los Angeles,Marques Johnson,false,10,30.2,16.6,0,0,6.8,15.5,43.9,0,6.8,14.9,45.6,0,0.6,0,0,3,4.2,71.4,0.9,2.4,3.3,0,0,0,2.8,1.2,0.5,1.7,0,2.4
1987-02-01T08:00:00.000Z,1987,Nets,Brooklyn,Mike Gminski,false,72,31.6,16.4,0,0,6,13.2,45.7,0,6,13.2,45.7,0,0,0,0,4.3,5.1,84.6,2.7,6.1,8.8,0,0,0,1.4,0.7,1,1.8,0,2.2
1987-02-01T08:00:00.000Z,1987,Hawks,Atlanta,Kevin Willis,false,81,32.4,16.1,0,0,6.6,12.4,53.6,0,6.6,12.3,53.8,0,0,25,0,2.8,4,70.9,4,6.5,10.5,0,0,0,0.8,0.8,0.8,2.1,0,3.9
1987-02-01T08:00:00.000Z,1987,Mavericks,Dallas,Derek Harper,false,77,33.2,16,0,0,6.5,12.9,50.1,0,5.5,10.1,53.9,1,2.8,35.8,0,2.1,3,68.4,0.7,1.9,2.6,0,0,0,7.9,2.2,0.3,1.8,0,2.5
1987-02-01T08:00:00.000Z,1987,Trailblazers,Portland,Sam Bowie,false,5,32.6,16,0,0,6,13.2,45.5,0,6,13.2,45.5,0,0,0,0,4,6,66.7,2.8,3.8,6.6,0,0,0,1.8,0.2,2,3,0,3.8
1987-02-01T08:00:00.000Z,1987,Pistons,Detroit,Vinnie Johnson,false,78,27.8,15.7,0,0,6.8,14.8,46.2,0,6.8,14.6,46.4,0.1,0.2,28.6,0,2,2.6,78.6,1.6,1.7,3.3,0,0,0,3.8,1.2,0.2,1.7,0,2
1987-02-01T08:00:00.000Z,1987,Cavaliers,Cleveland,Brad Daugherty,false,80,33.7,15.7,0,0,6.1,11.3,53.8,0,6.1,11.3,53.8,0,0,0,0,3.5,5,69.6,1.9,6.2,8.1,0,0,0,3.8,0.6,0.8,3.1,0,3.1
1987-02-01T08:00:00.000Z,1987,Clippers,Los Angeles,Michael Cage,false,80,36.5,15.7,0,0,5.7,11,52.1,0,5.7,10.9,52.2,0,0,0,0,4.3,5.8,73,4.4,7.1,11.5,0,0,0,1.6,1.2,0.8,2.1,0,2.8
1987-02-01T08:00:00.000Z,1987,Rockets,Houston,Ralph Sampson,false,43,30.8,15.6,0,0,6.4,13.2,48.9,0,6.4,13.1,49.2,0,0.1,0,0,2.7,4.4,62.4,2,6.6,8.7,0,0,0,2.8,0.9,1.3,2.9,0,3.9
1987-02-01T08:00:00.000Z,1987,76ers,Philadelphia,Maurice Cheeks,false,68,38.6,15.6,0,0,6.1,11.6,52.7,0,6,11.3,53.3,0.1,0.3,23.5,0,3.3,4.3,77.7,0.7,2.5,3.2,0,0,0,7.9,2.6,0.2,2.5,0,1.6
1987-02-01T08:00:00.000Z,1987,Pistons,Detroit,Bill Laimbeer,false,82,34.8,15.4,0,0,6.2,12.3,50.1,0,6.1,12.1,50.6,0.1,0.3,28.6,0,3,3.3,89.4,3,8.7,11.6,0,0,0,1.8,0.9,0.8,1.5,0,3.5
1987-02-01T08:00:00.000Z,1987,Pacers,Indianapolis,John Long,false,80,28.3,15.2,0,0,6.1,14.6,41.9,0,5.9,13.8,42.7,0.2,0.8,28.4,0,2.7,3.1,89,0.9,1.8,2.7,0,0,0,3.2,1.2,0.1,1.9,0,2.1
1987-02-01T08:00:00.000Z,1987,Warriors,Oakland,Chris Mullin,false,82,29,15.1,0,0,5.8,11.3,51.4,0,5.6,10.5,52.9,0.2,0.8,30.2,0,3.3,4,82.5,0.5,1.7,2.2,0,0,0,3.2,1.2,0.4,1.9,0,2.6
1987-02-01T08:00:00.000Z,1987,Jazz,Salt Lake City,Darrell Griffith,false,76,24.3,15,0,0,6.1,13.7,44.6,0,5.2,11,47.3,0.9,2.6,33.5,0,2,2.8,70.3,1.1,1.9,3,0,0,0,1.7,1.3,0.4,1.8,0,2.2
1987-02-01T08:00:00.000Z,1987,Pacers,Indianapolis,Herb Williams,false,74,34.1,14.9,0,0,6.1,12.7,48,0,6.1,12.6,48.5,0,0.1,0,0,2.7,3.6,74,1.9,5.4,7.3,0,0,0,2.4,0.8,1.3,2,0,3.4
1987-02-01T08:00:00.000Z,1987,76ers,Philadelphia,Cliff Robinson,false,55,28.8,14.8,0,0,6.1,13.3,46.4,0,6.1,13.2,46.6,0,0.1,0,0,2.5,3.3,75.5,1.6,4,5.6,0,0,0,1.6,1.6,0.5,2.2,0,2.7
1987-02-01T08:00:00.000Z,1987,Mavericks,Dallas,Sam Perkins,false,80,33.6,14.8,0,0,5.8,12,48.2,0,5.5,11.3,48.9,0.2,0.7,35.2,0,3.1,3.7,82.8,2.5,5.2,7.7,0,0,0,1.8,1.4,1,1.7,0,3.4
1987-02-01T08:00:00.000Z,1987,Celtics,Boston,Danny Ainge,false,71,35.2,14.8,0,0,5.8,11.9,48.6,0,4.6,9.2,49.8,1.2,2.7,44.3,0,2.1,2.3,89.7,0.7,2.7,3.4,0,0,0,5.6,1.4,0.2,2,0,2.7
1987-02-01T08:00:00.000Z,1987,Cavaliers,Cleveland,Hotrod Williams,false,80,33.9,14.6,0,0,5.4,11.2,48.5,0,5.4,11.2,48.5,0,0,0,0,3.7,5,74.5,2.8,5.1,7.9,0,0,0,1.9,0.7,2.1,1.7,0,2.5
1987-02-01T08:00:00.000Z,1987,Pacers,Indianapolis,Wayman Tisdale,false,81,26.7,14.5,0,0,5.7,11,51.3,0,5.7,11,51.5,0,0,0,0,3.2,4.5,70.9,2.7,3.2,5.9,0,0,0,1.4,0.6,0.3,1.7,0,3.6
1987-02-01T08:00:00.000Z,1987,Bulls,Chicago,Charles Oakley,false,82,36.3,14.5,0,0,5.7,12.8,44.5,0,5.6,12.5,44.7,0.1,0.4,36.7,0,3,4.4,68.6,3.6,9.5,13.1,0,0,0,3.6,1,0.4,3.6,0,3.8
1987-02-01T08:00:00.000Z,1987,Rockets,Houston,Rodney Mccray,false,81,38.7,14.4,0,0,5.3,9.7,55.2,0,5.3,9.6,55.8,0,0.1,0,0,3.8,4.9,77.9,2.3,4.8,7.1,0,0,0,5.4,1.1,0.7,2.6,0,2.1
1987-02-01T08:00:00.000Z,1987,Bucks,Milwaukee,Paul Pressey,false,61,33.7,13.9,0,0,4.8,10.1,47.7,0,4.6,9.2,49.6,0.3,0.9,29.1,0,4,5.4,73.8,1.6,3.2,4.9,0,0,0,7.2,1.8,0.8,3,0,3.5
1987-02-01T08:00:00.000Z,1987,76ers,Philadelphia,Roy Hinson,false,76,32.8,13.9,0,0,5.2,10.8,47.8,0,5.2,10.8,47.8,0,0,0,0,3.6,4.7,75.8,2,4.4,6.4,0,0,0,0.8,0.6,2.1,2,0,3.7
1987-02-01T08:00:00.000Z,1987,Jazz,Salt Lake City,Thurl Bailey,false,81,26.6,13.8,0,0,5.7,12.8,44.7,0,5.7,12.8,44.8,0,0,0,0,2.3,2.9,80.5,1.8,3.5,5.3,0,0,0,1.3,0.5,1.1,1.5,0,1.9
1987-02-01T08:00:00.000Z,1987,Rockets,Houston,Robert Reid,false,75,34.6,13.7,0,0,5.6,13.4,41.7,0,4.9,11.3,43.5,0.7,2.2,32.7,0,1.8,2.4,76.8,0.6,3.2,3.9,0,0,0,4.3,1,0.3,1.4,0,3.1
1987-02-01T08:00:00.000Z,1987,Clippers,Los Angeles,Cedric Maxwell,false,35,32.3,13.6,0,0,4.3,8.3,51.9,0,4.3,8.3,51.9,0,0,0,0,5.1,6.5,77.6,2.9,4.2,7.2,0,0,0,3.5,0.7,0.3,2.5,0,2.9
1987-02-01T08:00:00.000Z,1987,Celtics,Boston,Dennis Johnson,false,79,37.1,13.4,0,0,5.4,12.1,44.4,0,5.3,11.3,46.7,0.1,0.8,11.3,0,2.6,3.2,83.3,0.6,2.7,3.3,0,0,0,7.5,1.1,0.5,2.2,0,2.5
1987-02-01T08:00:00.000Z,1987,Bullets,Washington,Jay Vincent,false,51,27.2,13.3,0,0,5.4,12,44.7,0,5.4,12,44.9,0,0.1,0,0,2.5,3.3,76.9,1.4,2.8,4.1,0,0,0,1.7,0.8,0.3,1.5,0,2.5
1987-02-01T08:00:00.000Z,1987,Pacers,Indianapolis,Steve Stipanovich,false,81,34.1,13.2,0,0,4.7,9.4,50.3,0,4.7,9.3,50.4,0,0,25,0,3.8,4.5,83.7,2.3,6,8.3,0,0,0,2.2,1.3,1.2,1.6,0,3.8
1987-02-01T08:00:00.000Z,1987,Trailblazers,Portland,Terry Porter,false,80,33.9,13.1,0,0,4.7,9.6,48.8,0,4.5,8.9,51.1,0.2,0.8,21.7,0,3.5,4.2,83.8,0.9,3.3,4.2,0,0,0,8.9,2,0.1,3.2,0,2.4
1987-02-01T08:00:00.000Z,1987,Bullets,Washington,Terry Catledge,false,78,27.6,13.1,0,0,5.3,10.7,49.5,0,5.3,10.7,49.7,0,0.1,0,0,2.6,4.3,59.4,3.2,4,7.2,0,0,0,0.7,0.6,0.2,1.9,0,2.5
1987-02-01T08:00:00.000Z,1987,Nuggets,Denver,Bill Hanzlik,false,73,27.3,13,0,0,4.2,10.2,41.2,0,3.9,9.1,42.8,0.3,1.1,27.5,0,4.3,5.5,78.6,1.1,2.4,3.5,0,0,0,3.8,1.2,0.4,1.8,0,3.4
1987-02-01T08:00:00.000Z,1987,Hawks,Atlanta,Doc Rivers,false,82,31.6,12.8,0,0,4.2,9.2,45.1,0,4.1,9,45.9,0,0.3,19,0,4.5,5.4,82.8,1,2.6,3.6,0,0,0,10,2.1,0.4,2.6,0,3.5
1987-02-01T08:00:00.000Z,1987,76ers,Philadelphia,Tim Mccormick,false,81,34.8,12.8,0,0,4.8,8.9,54.5,0,4.8,8.8,54.8,0,0,0,0,3.1,4.3,71.9,2.2,5.3,7.5,0,0,0,1.4,0.4,0.8,1.9,0,3.3
1987-02-01T08:00:00.000Z,1987,Hawks,Atlanta,Randy Wittman,false,71,28.9,12.7,0,0,5.6,11.2,50.3,0,5.5,11,50.5,0.1,0.2,33.3,0,1.4,1.8,78.7,0.4,1.3,1.7,0,0,0,3,0.5,0.2,1.2,0,1.5
1987-02-01T08:00:00.000Z,1987,Bucks,Milwaukee,Jack Sikma,false,82,30.9,12.7,0,0,4.8,10.3,46.3,0,4.8,10.2,46.4,0,0,0,0,3.2,3.8,84.7,2.5,7.5,10,0,0,0,2.5,1.1,1.1,2,0,4
1987-02-01T08:00:00.000Z,1987,Spurs,San Antonio,Mike Mitchell,false,40,23.1,12.7,0,0,5.2,12,43.5,0,5.2,11.9,43.5,0,0.1,50,0,2.3,2.8,82.1,1,1.6,2.6,0,0,0,1,0.5,0.2,1.3,0,1.7
1987-02-01T08:00:00.000Z,1987,Rockets,Houston,Lewis Lloyd,false,32,21.5,12.4,0,0,5.2,9.7,53.2,0,5.1,9.5,54.1,0,0.2,14.3,0,2,2.7,75.6,0.4,1.1,1.5,0,0,0,2.8,0.6,0.2,1.6,0,2.2
1987-02-01T08:00:00.000Z,1987,Clippers,Los Angeles,Larry Drew,false,60,26.1,12.4,0,0,4.9,11.4,43.2,0,4.7,10.2,46.3,0.2,1.2,16.7,0,2.3,2.8,83.7,0.4,1.3,1.7,0,0,0,5.4,1,0,2.5,0,1.8
1987-02-01T08:00:00.000Z,1987,Trailblazers,Portland,Jerome Kersey,false,82,25.5,12.3,0,0,4.5,8.9,50.9,0,4.5,8.7,52.4,0,0.3,4.3,0,3.2,4.4,72,2.5,3.6,6,0,0,0,2.4,1.5,0.9,1.8,0,4
1987-02-01T08:00:00.000Z,1987,Nuggets,Denver,Darrell Walker,false,81,24.9,12.2,0,0,4.4,9.2,48.2,0,4.4,9.1,48.5,0,0,0,0,3.4,4.5,74.5,1.9,2.1,4,0,0,0,3.5,1.5,0.5,2.3,0,2.8
1987-02-01T08:00:00.000Z,1987,Trailblazers,Portland,Jim Paxson,false,72,25,12.1,0,0,4.7,10.2,46,0,4.3,8.8,49,0.4,1.4,26.5,0,2.4,3,80.6,0.6,1.4,1.9,0,0,0,3.3,1.1,0.2,1.5,0,1.9
1987-02-01T08:00:00.000Z,1987,Pacers,Indianapolis,Vern Fleming,false,82,31.1,12,0,0,4.5,8.9,50.9,0,4.5,8.7,51.3,0,0.1,20,0,2.9,3.7,78.8,1.3,2.7,4.1,0,0,0,5.8,1.3,0.2,2,0,2.7
1987-02-01T08:00:00.000Z,1987,Suns,Phoenix,James Edwards,false,14,21.7,12,0,0,4.1,7.9,51.8,0,4.1,7.9,51.8,0,0,0,0,3.9,5,77.1,1.4,2.9,4.3,0,0,0,1.4,0.4,0.5,1.1,0,3
1987-02-01T08:00:00.000Z,1987,Bucks,Milwaukee,Sidney Moncrief,false,39,25.4,11.8,0,0,4.1,8.3,48.8,0,3.8,7.5,51.2,0.2,0.8,25.8,0,3.5,4.2,84,1.5,1.8,3.3,0,0,0,3.1,0.7,0.3,1.6,0,1.9
1987-02-01T08:00:00.000Z,1987,Cavaliers,Cleveland,Phil Hubbard,false,68,30.6,11.8,0,0,4.7,8.9,53.1,0,4.7,8.8,53.4,0,0.1,0,0,2.4,4,59.6,2.6,3.1,5.7,0,0,0,2,1,0.1,2.3,0,3.3
1987-02-01T08:00:00.000Z,1987,Pistons,Detroit,Joe Dumars,false,79,30.9,11.8,0,0,4.7,9.5,49.3,0,4.6,9.2,49.5,0.1,0.3,40.9,0,2.3,3.1,74.8,0.6,1.5,2.1,0,0,0,4.5,1.1,0.1,2.2,0,2.5
1987-02-01T08:00:00.000Z,1987,Sonics,Seattle,Alton Lister,false,75,30.5,11.6,0,0,4.6,9.2,50.4,0,4.6,9.1,50.4,0,0,0,0,2.4,3.5,67.5,3,6.4,9.4,0,0,0,1.5,0.4,2.4,2.3,0,3.9
1987-02-01T08:00:00.000Z,1987,Spurs,San Antonio,David Greenwood,false,79,32.7,11.6,0,0,4.3,8.3,51.3,0,4.2,8.2,51.3,0,0.1,50,0,3.1,3.9,78.5,3.2,6.7,9.9,0,0,0,3,0.9,0.6,2,0,3.1
1987-02-01T08:00:00.000Z,1987,Clippers,Los Angeles,Benoit Benjamin,false,72,31,11.5,0,0,4.4,9.9,44.9,0,4.4,9.9,45,0,0,0,0,2.6,3.7,71.5,1.9,6.3,8.1,0,0,0,1.9,0.8,2.6,2.6,0,3.5
1987-02-01T08:00:00.000Z,1987,Knicks,New York,Trent Tucker,false,70,24.2,11.4,0,0,4.6,9.9,47,0,3.7,7.6,48.5,1,2.3,42.2,0,1.1,1.4,76.2,0.7,1.2,1.9,0,0,0,2.4,1.7,0.2,1.1,0,2.4
1987-02-01T08:00:00.000Z,1987,Spurs,San Antonio,Artis Gilmore,false,82,29.3,11.4,0,0,4.2,7.1,59.7,0,4.2,7.1,59.7,0,0,0,0,3,4.3,68,2.3,4.8,7.1,0,0,0,1.8,0.5,1.2,2.2,0,2.9
1987-02-01T08:00:00.000Z,1987,Rockets,Houston,Jim Petersen,false,82,29.3,11.3,0,0,4.7,9.2,51.1,0,4.7,9.2,51.4,0,0,0,0,1.9,2.5,72.7,2.2,4.6,6.8,0,0,0,1.5,0.5,1.2,1.9,0,3.3
1987-02-01T08:00:00.000Z,1987,Bulls,Chicago,John Paxson,false,82,32.8,11.3,0,0,4.7,9.7,48.7,0,4.1,8,51.1,0.6,1.7,37.1,0,1.3,1.6,80.9,0.3,1.4,1.7,0,0,0,5.7,0.8,0.1,1.3,0,2.5
1987-02-01T08:00:00.000Z,1987,Suns,Phoenix,Jay Humphries,false,82,31.5,11.3,0,0,4.4,9.2,47.7,0,4.3,8.9,48.8,0.1,0.3,18.5,0,2.4,3.2,76.9,0.8,2.4,3.2,0,0,0,7.7,1.4,0.1,2.4,0,2.9
1987-02-01T08:00:00.000Z,1987,Nets,Brooklyn,Tony Brown,false,77,30.4,11.3,0,0,4.6,10.5,44.2,0,4.6,10.3,44.7,0.1,0.3,25,0,2,2.7,73.8,1.1,1.8,2.8,0,0,0,3.4,1.2,0.2,2,0,3.5
1987-02-01T08:00:00.000Z,1987,Clippers,Los Angeles,Darnell Valentine,false,65,27.1,11.2,0,0,4.2,10.3,41,0,4,9.5,42.6,0.2,0.9,23.2,0,2.5,3.1,81.5,0.6,1.7,2.3,0,0,0,6.9,1.8,0.2,2.6,0,2.3
1987-02-01T08:00:00.000Z,1987,Warriors,Oakland,Terry Teagle,false,82,20.1,11.2,0,0,4.5,9.9,45.8,0,4.5,9.7,46.4,0,0.1,0,0,2.2,2.9,77.8,0.8,1.3,2.1,0,0,0,1.3,0.8,0.2,1.4,0,2.3
1987-02-01T08:00:00.000Z,1987,Spurs,San Antonio,Jon Sundvold,false,76,23.2,11.2,0,0,4.8,9.9,48.6,0,4.1,7.9,52.3,0.7,2,33.6,0,0.9,1.1,83.3,0.3,1,1.3,0,0,0,4.1,0.5,0,1.3,0,1.4
1987-02-01T08:00:00.000Z,1987,Rockets,Houston,Mitchell Wiggins,false,32,24.6,11.1,0,0,4.8,10.9,43.7,0,4.8,10.8,44.3,0,0.2,0,0,1.5,2,75.4,2.3,1.8,4.2,0,0,0,2.4,1.4,0.1,1.6,0,2.6
1987-02-01T08:00:00.000Z,1987,Kings,Sacramento,Lasalle Thompson,false,82,26.4,11.1,0,0,4.4,9.2,48.1,0,4.4,9.1,48.5,0,0.1,0,0,2.3,3.1,73.7,2.9,5.5,8.4,0,0,0,1.5,0.8,1.5,1.7,0,3.5
1987-02-01T08:00:00.000Z,1987,Suns,Phoenix,Alvan Adams,false,68,24.9,11.1,0,0,4.6,9.1,50.3,0,4.6,9.1,50.4,0,0,0,0,2,2.5,78.8,1.3,3.6,5,0,0,0,3.3,0.9,0.5,2,0,3
1987-02-01T08:00:00.000Z,1987,Knicks,New York,Gerald_ Henderson,false,68,27.8,10.9,0,0,4,9.2,43.8,0,3.7,8.1,46.2,0.3,1.1,25.7,0,2.5,3.1,81.6,0.6,1.8,2.4,0,0,0,6.5,1.4,0.2,2.3,0,2.8
1987-02-01T08:00:00.000Z,1987,Bucks,Milwaukee,Craig Hodges,false,78,27.5,10.8,0,0,4,8.7,46.2,0,2.9,5.8,50.7,1.1,2.9,37.3,0,1.7,1.9,89.1,0.6,1.2,1.8,0,0,0,3.1,1,0.1,1.6,0,2.4
1987-02-01T08:00:00.000Z,1987,Lakers,Los Angeles,A.c. Green,false,79,28.4,10.8,0,0,4,7.4,53.8,0,4,7.4,54.3,0,0.1,0,0,2.8,3.6,78,2.7,5.1,7.8,0,0,0,1.1,0.9,1,1.3,0,2.2
1987-02-01T08:00:00.000Z,1987,Mavericks,Dallas,James Donaldson,false,82,36.9,10.8,0,0,3.8,6.5,58.6,0,3.8,6.5,58.6,0,0,0,0,3.3,4,81.2,3.6,8.3,11.9,0,0,0,0.8,0.6,1.7,1.3,0,2.3
1987-02-01T08:00:00.000Z,1987,Trailblazers,Portland,Kenny Carr,false,49,29.4,10.8,0,0,4.1,8.1,50.4,0,4.1,8.1,50.6,0,0,0,0,2.6,3.4,74.6,2.7,7.5,10.2,0,0,0,1.7,0.6,0.3,2.1,0,3.2
1987-02-01T08:00:00.000Z,1987,Cavaliers,Cleveland,John Bagley,false,72,30.3,10.7,0,0,4.3,10.2,42.6,0,3.9,8.7,44.7,0.4,1.4,30.1,0,1.6,1.9,83.1,0.8,2.7,3.5,0,0,0,5.3,1.3,0.1,2.3,0,1.6
1987-02-01T08:00:00.000Z,1987,76ers,Philadelphia,Andrew Toney,false,52,20.3,10.6,0,0,3.8,8.4,45.1,0,3.4,7.1,47.3,0.4,1.3,32.8,0,2.6,3.2,79.6,0.3,1.3,1.6,0,0,0,3.6,0.3,0.2,2.2,0,1.5
1987-02-01T08:00:00.000Z,1987,Clippers,Los Angeles,Quintin Dailey,false,49,18.9,10.6,0,0,4.1,10,40.7,0,4.1,9.8,41.4,0,0.2,10,0,2.4,3.2,76.8,0.7,1,1.7,0,0,0,1.6,0.9,0.2,1.4,0,2.3
1987-02-01T08:00:00.000Z,1987,Suns,Phoenix,Mike Sanders,false,82,20.2,10.5,0,0,4.4,8.8,49.4,0,4.3,8.6,50.4,0,0.2,11.8,0,1.7,2.2,78.1,1.2,2.1,3.3,0,0,0,1.5,0.7,0.3,1.3,0,2.6
1987-02-01T08:00:00.000Z,1987,Suns,Phoenix,Ed Pinckney,false,80,28.1,10.5,0,0,3.6,6.2,58.4,0,3.6,6.2,58.6,0,0,0,0,3.2,4.4,73.9,2.2,5,7.3,0,0,0,1.5,1.1,0.7,1.7,0,2.5
1987-02-01T08:00:00.000Z,1987,Lakers,Los Angeles,Michael Cooper,false,82,27.5,10.5,0,0,3.9,9,43.8,0,2.8,6.2,46.1,1.1,2.8,38.5,0,1.5,1.8,85.1,0.7,2.4,3.1,0,0,0,4.5,1,0.5,1.2,0,2.4
1987-02-01T08:00:00.000Z,1987,Knicks,New York,Kenny Walker,false,68,25.3,10.4,0,0,4.2,8.5,49.1,0,4.2,8.5,49.4,0,0.1,0,0,2.1,2.7,75.7,1.7,3.2,5,0,0,0,1.1,0.7,0.7,1.1,0,3.5
1987-02-01T08:00:00.000Z,1987,Hawks,Atlanta,Mike Mcgee,false,76,18.7,10.4,0,0,4.1,8.9,45.9,0,3,5.9,50.2,1.1,3,37.6,0,1.1,1.8,58.4,0.9,1.2,2.1,0,0,0,2,0.8,0,1.4,0,2.1
